id,canonicalId,fieldLayoutId,uid,enabled,archived,dateLastMerged,dateCreated,dateUpdated,siteSettingsId,siteId,title,slug,uri,content,enabledForSite,typeId,postDate,expiryDate,defaultPrice,defaultBasePrice,defaultVariantId,defaultSku,defaultWeight,defaultLength,defaultWidth,defaultHeight,storeId,root,lft,rgt,level,draftId,draftCreatorId,isProvisionalDraft,draftName,draftNotes
910,,37,ee61cfab-89a9-4c85-a840-82c63ba7702b,1,0,,"2024-11-14 00:05:52","2024-12-03 03:09:12",910,1,"Stream Water Filtration System Stream",stream-water-filtration-system-stream-3-water-filter,shop/stream-water-filtration-system-stream-3-water-filter,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>We offer both a 4 stage and a 3 stage water filtration system. Our expert team can help you to determine which will best suit the water quality experienced at your home if you’re unsure. We also offer replacement water filter cartridges for both systems. The cartridges are colour coded and are simply pushed and clicked into place – it’s so simple, anyone can do it!</p>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Enjoy great tasting water at home with the Stream 4 water filter system. The ultra filtration cartridge filters down to an incredible 0.01 micron and can filter up to 2160 litres before the filter cartridges need replacing.</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,405.0000,405.0000,912,230964,0.0000,9.0500,22.2750,31.5250,1,18,46,47,1,,,,,
926,,37,773414b5-4bd6-4224-acd0-c548281eb20c,1,0,,"2024-11-14 00:05:53","2024-12-03 03:09:14",926,1,"Stream Water Filter Set",water-filter-cartridges-yellow-filter-2,shop/water-filter-cartridges-yellow-filter-2,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564, 570], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,175.0000,175.0000,928,232398,0.0000,0.0000,0.0000,0.0000,1,18,48,49,1,,,,,
937,,37,da2ab479-824b-407c-a944-7317b77530c3,1,0,,"2024-11-14 00:05:55","2024-12-03 03:09:17",937,1,"DHE AU 3 Phase Instantaneous Water Heater",3-phase-electrical-instantaneous-water-heaters-dhe-18-au-3,shop/3-phase-electrical-instantaneous-water-heaters-dhe-18-au-3,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Stiebel Eltron’s range of electric instantaneous water heaters deliver hot water with precision. Efficient by design, the units don’t store water so you don’t get the heat losses that occur in traditional storage hot water systems. Installed close to the point of use, and reducing dead legs – saving you both water and energy.</p><p>The DHE AU instant water heaters deliver hot water with precision. Comfort is the number one priority as the DHE AU 18 and DHE 27 AU deliver hot water exactly to the degree. Utilising 4i Technology, the intelligent fully-electronic water heater compensates for fluctuations in pressure and temperature and using its series of sensors it precisely regulates the hot water output. This ensures that you get your requested hot water temperature to the degree.</p><ul><li>Instant and continuous flow of hot water</li><li>Electronically controlled to accurately regulate the output water temperature, compensates for fluctuations in pressure and temperature changes</li><li>Compact space saving design for installation flexibility</li><li>No safe tray, flue or ventilation required</li><li>5 year full parts and labour domestic warranty*</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>This comfort instantaneous water heater can supply Direct Hot Water (DHW) to multiple draw-off points, e.g. simultaneous supply to the bathroom and kitchen. The unvented, pressure-tested appliance can be combined with all commercially available pressure taps.</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,1825.2000,1825.2000,939,202658,3.2000,11.6000,22.5000,46.6000,1,18,50,51,1,,,,,
948,,37,e3bb6e9f-33d6-45b2-8d9b-b9c2f629bb17,1,0,,"2024-11-14 00:05:56","2024-12-03 03:09:36",948,1,"DEL Plus 3 Phase Instantaneous Water Heater",3-phase-electrical-instantaneous-water-heaters-del-18-plus-2,shop/3-phase-electrical-instantaneous-water-heaters-del-18-plus-2,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Stiebel Eltron’s range of electric instantaneous water heaters deliver hot water with precision. Efficient by design, the units don’t store water so you don’t get the heat losses that occur in traditional storage hot water systems. Installed close to the point of use, and reducing dead legs – saving you both water and energy.</p><p>No other instantaneous water heater with 3i technology has such a wide range of features as the DEL Plus. It offers best-in-class comfort and convenience with a backlit multifunction display, temperature memory, and ECO mode.</p><p>With the energy and water saving ECO mode, the maximum flow rate of the DEL Plus can be limited so that a constant DHW temperature is possible even at low inlet temperatures.</p><ul><li>Electronically controlled instantaneous water heater</li><li>3i technology for accurate temperature delivery</li><li>Three-stage ECO mode for increased convenience and greater energy savings</li><li>Backlit multifunction display with output information temperature</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>This comfort instantaneous water heater can supply Direct Hot Water (DHW) to multiple draw-off points, e.g. simultaneous supply to the bathroom and kitchen. The unvented, pressure-tested appliance can be combined with all commercially available pressure taps.</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1640, 1641]}",1,1,"2024-09-30 12:00:00",,1603.8000,1603.8000,950,236741,3.2000,11.6000,22.5000,46.6000,1,18,52,53,1,,,,,
964,,37,eb1618cc-eb58-46c8-b77a-50297a72183f,1,0,,"2024-11-14 00:05:57","2024-12-03 03:09:54",964,1,"CNS Trend Convection Heater",cns-trend-convection-heater,shop/cns-trend-convection-heater,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>One of the main reasons that convectional electric panel heaters are so popular amongst New Zealand homeowners is that they’re fairly unobtrusive – they’re mounted flush with the wall, so when they’re not in use they will effectively blend into the background. As they don’t use a fan to spread the heat, they are completely silent, and in addition, you’ll find that they’re the ideal choice for asthma and other allergy sufferers – they’ll be able to breathe easy without fear of inhaling dust, pollens and other allergens.</p><p>The new CNS Trend electric panel heater looks the part in any room thanks to its modern, slimline design. Featuring a smart control unit, the CNS Trend range of room heaters have smart features including a 7-day timer, open window detection and frost/overheat protection. Available in three sizes (1kW, 1.5kW and 2kW); all heaters in the range are compact at only 10cm deep but generate great levels of heating comfort. The CNS Trend heater also features a self-learning function, which adapts automatically to preheat the heating element for use.</p><ul><li>Smart control unit with backlit LCD</li><li>Modern, slimline design</li><li>Greater energy savings due to 7-day timer and open window detection</li><li>Quiet, even temperature distribution</li><li>Self-learning function: Learns when you use the heater, and automatically turns on to pre-heat</li><li>Frost and overheating protection features</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [569], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1445, 1446, 1447]}",1,1,"2024-09-30 12:00:00",,431.0000,431.0000,966,202020,4.6000,10.0000,42.6000,45.0000,1,18,54,55,1,,,,,
979,,37,cdc890cd-c9cb-42e0-b4be-eb8fe93b5eaa,1,0,,"2024-11-14 00:05:59","2024-12-03 03:09:44",979,1,"CNS Trend M Convection Heater",cns-trend-m-convection-heater,shop/cns-trend-m-convection-heater,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>One of the main reasons that convectional electric panel heaters are so popular amongst New Zealand homeowners is that they’re fairly unobtrusive – they’re mounted flush with the wall, so when they’re not in use they will effectively blend into the background. As they don’t use a fan to spread the heat, they are completely silent, and in addition, you’ll find that they’re the ideal choice for asthma and other allergy sufferers – they’ll be able to breathe easy without fear of inhaling dust, pollens and other allergens.</p><p>The new CNS Trend electric panel heater looks the part in any room thanks to its slimline, modern design. Available in three sizes, all heaters in the range are compact at only 10cm deep but generate great levels of heating comfort. These robust units offer variable temperature selection from 5°C to 35°C, they heat immediately and quietly with a steady radiant heat.</p><ul><li>Wall mounted convection electric heater</li><li>Modern, slimline design</li><li>Quiet, even heat distribution</li><li>Variable temperature selection</li><li>Easy wall mounted installation</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [569], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1469, 1470, 1471]}",1,1,"2024-09-30 12:00:00",,334.0000,334.0000,981,200192,4.6000,10.0000,42.6000,45.0000,1,18,56,57,1,,,,,
989,,37,6cc6350d-fd01-496d-b515-7f3b3700df45,1,0,,"2024-11-14 00:06:00","2024-11-15 00:47:21",989,1,"Fentrim Grommet - White",fentrim-grommet-white-grommet-o-8-12mm,shop/fentrim-grommet-white-grommet-o-8-12mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>The robust, extremely adhesive grommets are suitable for quick and reliable sealing of circular penetrations, particularly for pipe or cable joints.</p><ul><li><strong>extremely high adhesive strength at high and low temperatures</strong><br />immediately 100% tight</li><li><strong>robust and flexible</strong><br />reliable, no building damage</li><li><strong>tearproof, slit backing strip</strong><br />saves time</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,9.4300,9.4300,991,9711-70000008,0.0000,0.0000,0.0000,0.0000,1,18,58,59,1,,,,,
1020,,37,a20565de-04a0-4df4-af95-4d13acb79470,1,0,,"2024-11-14 00:06:03","2024-12-03 03:53:29",1020,1,"CON Premium Convection Heater",convection-electric-panel-heaters,shop/convection-electric-panel-heaters,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""1kW, 230V, Wall Mounted, 5–30°C, Digital Controller"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [569], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,631.0000,631.0000,1022,202087,5.9000,12.6000,47.0000,47.0000,1,18,60,61,1,,,,,
1048,,37,cc6cfc88-14c1-43e3-87d4-50aaa933686f,1,0,,"2024-11-14 00:06:05","2024-12-03 03:08:37",1048,1,"WWK Hot Water Heat Pump",hot-water-heat-pumps-wwk-222,shop/hot-water-heat-pumps-wwk-222,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>The latest range of hot water heat pumps, the WWK 222|222H and WWK 302|302H, sets a new standard for heat pumps available in the New Zealand market. Beyond their appealing appearance, these units incorporate a host of innovative features, making them stand out from the rest.</p><p>Experience hassle-free maintenance with the inclusion of a maintenance-free current impressed anode. The advanced design also includes active defrost functionality, allowing seamless operation even in temperatures as low as minus 5°C.</p><p>Additionally, these heat pumps offer the option to connect with solar PV systems, promoting eco-friendly and sustainable energy usage. And for added convenience, they can be transported horizontally, ensuring ease of installation and placement.</p><ul><li>German engineered</li><li>Designed for diverse New Zealand conditions</li><li>Solar PV ready to run off PV-system</li><li>Quiet operation with encased compressor design</li><li>Maintenance free current impressed anode suitable for hard or soft water areas</li><li>Available in two tank capacities: 220 or 302 litres</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Embrace the sophistication and efficiency of our latest hot water heat pumps, engineered to elevate your hot water heating experience and meet your modern needs. Enjoy the benefits of cutting-edge technology and design, making your hot water system smarter, greener, and more user-friendly.</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,4707.9000,4707.9000,1050,231209,120.0000,69.0000,69.0000,155.3000,1,18,62,63,1,,,,,
1063,,37,190316fe-8da6-47c4-8562-7beccdb35931,1,0,,"2024-11-14 00:06:07","2024-12-03 03:53:11",1063,1,"DEM 6 Single Phase Instantaneous Water Heater",single-phase-electric-instantaneous-water-heaters-dem-6,shop/single-phase-electric-instantaneous-water-heaters-dem-6,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Enjoy the convenience of instant hot water with our single-phase instantaneous water heaters, designed to meet various hot and warm water demands.</p><p>Our compact and user-friendly electric instant hot water systems are the perfect solution for applications with smaller hot water demands, such as basins or sinks. Not only do they deliver hot water on demand, but they also operate with impressive energy efficiency, making them a smart choice for your home.</p><p>If smaller volumes of warm water routinely are necessary, DEM is the ideal choice for the mini electronic instantaneous heater.</p><ul><li>Designed for smaller hot water demands</li><li>Never run out of hot water</li><li>Easy installation, no ventilation, safe tray or flue required</li><li>Instantaneous hot water supply</li><li>Energy efficient operation</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,805.5000,805.5000,1065,201683,17.0000,8.2000,19.0000,14.3000,1,18,64,65,1,,,,,
1079,,37,4504f781-c814-4ddb-87e6-a7775d89ba74,1,0,,"2024-11-14 00:06:08","2024-12-03 03:52:54",1079,1,"DHB-E LCD 3 Phase Instantaneous Water Heater",3-phase-electrical-instantaneous-water-heaters-dhb-e-13-lcd,shop/3-phase-electrical-instantaneous-water-heaters-dhb-e-13-lcd,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Stiebel Eltron"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Stiebel Eltron’s range of electric instantaneous water heaters deliver hot water with precision. Efficient by design, the units don’t store water so you don’t get the heat losses that occur in traditional storage hot water systems. Installed close to the point of use, and reducing dead legs – saving you both water and energy.</p><p>With the DHB-E LCD instantaneous water heater, accurate temperature settings are no longer a problem, thanks to the LCD controller. This allows direct accurate continuous flow temperature delivery selection between 20 and 60 °C. With 3i technology for high efficiency and output, the DHB-E LCD provides a reliable and constant supply of hot water.</p><ul><li>New generation DHB-E</li><li>Made in Germany</li><li>Electronically controlled</li><li>Accurate temperature delivery selection between 20 and 60 °C</li><li>Suitable for hard and soft water areas</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [564], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,1291.5000,1291.5000,1081,236747,2.9000,11.6000,22.5000,46.6000,1,18,66,67,1,,,,,
1084,,37,a15c90a5-a006-444b-890c-c4e793aa2b06,1,0,,"2024-11-14 00:06:08","2024-11-14 00:06:09",1084,1,"Wetguard 200 SA 1560mm",wetguard-200-sa-1560mm,shop/wetguard-200-sa-1560mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,1607.4400,1086,8220-156050,6.2000,0.0000,0.0000,0.0000,1,18,68,69,1,,,,,
1089,,37,8f1e7452-b49e-4347-9be6-6c071509aa4a,1,0,,"2024-11-14 00:06:09","2024-11-14 00:06:09",1089,1,"Wetguard 200 SA 780mm",wetguard-200-sa-780mm,shop/wetguard-200-sa-780mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,803.7100,1090,8220-078050,6.2000,0.0000,0.0000,0.0000,1,18,70,71,1,,,,,
1093,,37,9e5d77e6-2606-4831-b5f6-86bfda972901,1,0,,"2024-11-14 00:06:09","2024-12-03 03:12:37",1093,1,"Filter Set CA180 - G4/F7",filter-set-ca180-g4-f7,shop/filter-set-ca180-g4-f7,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""Zehnder"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""Filters should be inspected monthly and given a light vacuum to remove dirt and dust. Filters will eventually become blocked with residual debris and should then be replaced. Typically, blocking will occur every 6 - 12 months depending on the location (near busy roads or inner city areas tend to block more quickly than remote country settings)."", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [570], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""Filter set to suit Zehnder CA180 Model1 x G4 Filter1 x F7 Filter"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,110.0000,110.0000,1095,400100091,0.2000,28.0000,15.0000,7.0000,1,18,72,73,1,,,,,
1098,,37,efa1c68a-dd3c-48d6-9b63-fdf4ed94fc15,1,0,,"2024-11-14 00:06:09","2024-11-22 02:38:14",1098,1,"Wigluv Black",wigluv-black,shop/wigluv-black,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This UV-stable, single-sided and strongly adhesive tape is generally suitable for bonding overlaps and joints where visible, outdoor facade membranes are to be sealed.</p><ul><li><strong>extremely UV-stable</strong><br />highly resistant to ageing on black facade membranes</li><li><strong>high adhesive strength at high and low temperatures</strong><br />reliable, long-term building value</li><li><strong>diffusible sd &lt; 2 m</strong><br />prevents condensation build-up</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Single-sided, diffusible and rainproof high-performance adhesive tape for permanent wind-tight bonding of component layers outdoors. Width: 60mm Length: 40m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1836, 1837, 1838]}",1,1,"2024-09-30 12:00:00",,105.4100,105.4100,1100,7509-6040,1.0400,0.0000,0.0000,0.0000,1,18,74,75,1,,,,,
1103,,37,69f26f06-dafa-49e8-8ff9-cd71270e5de1,1,0,,"2024-11-14 00:06:10","2024-11-22 02:29:36",1103,1,"Majpell 5 300mm",majpell-5-300mm,shop/majpell-5-300mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""This 300mm diffusible vapour control layer strip is suitable for installing behind and above interior walls to establish a connection for the remainder of the airtightness layer."", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 579], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,123.8700,123.8700,1105,8510-30050,0.0000,0.0000,0.0000,0.0000,1,18,76,77,1,,,,,
1108,,37,8e7d5b40-1f8e-4e3b-a2dc-850632e764e6,1,0,,"2024-11-14 00:06:10","2024-12-03 03:37:21",1108,1,"Airtight Electrical Flush Box",airtight-electrical-flush-box,shop/airtight-electrical-flush-box,"{""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Much focus is given to reducing airflow through down light fittings in ceilings but the same effort is not generally applied to other areas of the house! These 'airtight' flush boxes allow you to minimise air flow through power points and light switches in a timber frame with plaster board wall configuration.</p>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [571], ""d7441c86-ff52-423b-bbfa-1facc8450825"": [2361, 2362], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""These flush boxes allow you to create an airtight wall in conjunction with the plaster board."", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,13.5000,13.5000,1110,EFB-206941,0.0000,0.0000,0.0000,0.0000,1,18,78,79,1,,,,,
1113,,37,5ea68a20-4114-4e19-a3cb-869b1eb10af8,1,0,,"2024-11-14 00:06:11","2024-11-22 02:31:51",1113,1,"Majvest 500 SA",majvest-500-sa,shop/majvest-500-sa,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>A self-adhering, vapor permeable membrane with the reverse face coated by a pressure-sensitive glue for direct bonding to substrates.</p><p>Skip the primer, SIGA Majvest 500 SA sticks to most common building materials, including concrete, plywood, gypsum and metal without primer – even in cold applications.</p><ul><li><strong>strong adhesion at high and low temperatures</strong><br />sticks in all seasons to keep your job on time</li><li><strong>no primer required on most common substrates</strong><br />for a fast and clean application requiring less labour</li><li><strong>tear-resistant release liner with 50/50 split back</strong><br />for a fast and easy install</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 574], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>A self-adhering, vapor permeable membrane with the reverse face coated by a pressure-sensitive glue for direct bonding to substrates.</p><p>Width: 1.5m Length: 30.5m</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,1680.6400,1680.6400,1115,8920-152030,16.8000,0.0000,0.0000,0.0000,1,18,80,81,1,,,,,
1144,,37,eb1ac6ad-ed0b-40c7-bbd1-70e9984fd171,1,0,,"2024-11-14 00:06:14","2024-11-22 02:25:30",1144,1,"Fentrim IS 20",fentrim-is-20-75mm-75mm,shop/fentrim-is-20-75mm-75mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>This pre-folded, robust adhesive tape is especially suitable for sealing indoor structural joints in solid and metal structures where connections are required to window and door frames.</p><ul><li><strong>Extremely high adhesive strength on entire surface</strong><br />Easy to apply, immediately 100% tight</li><li><strong>15mm Pre-folded, without backing strip</strong><br />Fastest bonding to window frames</li><li><strong>Bonding from -10°C</strong><br />Fast and tight window installation all year-round</li></ul>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 568, 577], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>Airtight, high-performance tape without perforated plastering zone for window and door frames, for indoor application. Available in 75, 100, 150, 200, 250 and 300mm</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [1549]}",1,1,"2024-09-30 12:00:00",,104.5500,104.5500,1146,9611-156025,0.8400,22.0000,22.0000,8.0000,1,18,82,83,1,,,,,
1149,,37,44a579aa-59f2-4aa2-9819-ed8621f4dfea,1,0,,"2024-11-14 00:06:15","2024-11-14 00:06:15",1149,1,"Meltell Tubular Bag White",meltell-tubular-bag-3,shop/meltell-tubular-bag-3,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""600ml"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,31.9000,1151,3730-0600.01,0.0000,0.0000,0.0000,0.0000,1,18,84,85,1,,,,,
1154,,37,f3ad54bc-0a00-4178-928c-65ff5baac229,1,0,,"2024-11-14 00:06:15","2024-11-14 00:06:16",1154,1,"Meltell Tubular Bag Grey",meltell-tubular-bag-2,shop/meltell-tubular-bag-2,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""600ml"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,31.9000,1156,3730-0600.03,0.0000,0.0000,0.0000,0.0000,1,18,86,87,1,,,,,
1159,,37,c2158949-9358-4d1d-bcf7-e89913f3eed5,1,0,,"2024-11-14 00:06:16","2024-11-14 00:06:16",1159,1,"Meltell Tubular Bag Black",meltell-tubular-bag,shop/meltell-tubular-bag,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""600ml"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,31.9000,1161,3730-0600.02,0.0000,0.0000,0.0000,0.0000,1,18,88,89,1,,,,,
1189,,37,fe028a83-89f2-4ca4-9e4f-ff2ee6b12168,1,0,,"2024-11-14 00:06:19","2024-11-22 02:34:25",1189,1,"Fentrim IS 2",fentrim-is-2-75mm,shop/fentrim-is-2-75mm,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""<p>Available by request Width: pre-folded 15/285mmLength: 25m</p>"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [566, 567, 576], ""e655db88-a221-4aa8-b00a-934030034f3a"": ""<p>High-performance tape resistant to driving rain without perforated plastering zone for window and door frames, for outdoor application. Available in 75, 100, 150, 200, 250 and 300mm</p>"", ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": [], ""f1eed194-f8a1-46bb-b8bf-1b1104b9360e"": ""<figure class=\"image\"><a href=\"https://www.youtube.com/watch?v=oxQNxCCGilE&amp;list=PL851563420062C004&amp;index=5&amp;t=1s\"><img style=\"aspect-ratio:942/622;\" src=\"{asset:1508:url||https://www.5merchants.co.nz/uploads/images/instructions-corvum.png}\" width=\"942\" height=\"622\" alt=\"\" /></a></figure>""}",1,1,"2024-09-30 12:00:00",,,393.3300,1191,9612-1528525,3.5400,24.0000,24.0000,29.0000,1,18,90,91,1,,,,,
1194,,37,422fc08d-3a82-41bb-9806-fd75e10a4aa3,1,0,,"2024-11-14 00:06:19","2024-11-14 00:06:20",1194,1,"Wetguard 200 SA 390mm",wetguard-200-sa,shop/wetguard-200-sa,"{""234211ef-73dc-4633-a1c2-49ce8105e9d3"": ""SIGA"", ""241c6c24-ea9c-4069-84cc-9d89ad93a605"": ""Available by requestWidth: 390mmLength: 50m"", ""ac005c7a-a9f0-499e-975e-1d95457876b7"": [], ""ed90b48d-fdca-4f8c-b38a-ad8f95ab1423"": []}",1,1,"2024-09-30 12:00:00",,,408.6100,1196,8220-039050,6.2000,0.0000,0.0000,0.0000,1,18,92,93,1,,,,,
